"crop","train_date","1","2","3","4","5"
"sorghum",1,0.847778610101095,0.859762985797027,0.810879217969107,0.720446953024007,0.827202542361962
"sorghum",2,0.831847102390085,0.889913450225225,0.799983593209414,0.703225061698139,0.820358504884414
"sorghum",3,0.841006389192398,0.869903578295796,0.873899297188745,0.819167542639833,0.874306995962296
"sorghum",4,0.821501347277087,0.860605430513514,0.861304477079707,0.872819778138889,0.896103369929677
"sorghum",5,0.834336953802333,0.862271318085586,0.855460230101471,0.845121117663382,0.913101776410056
