crop,modelname,train_date,test_date,collectiondate,genotype,individual_id,img_name,IoU
sorghum,SegFormer,1,1,1,13,5,1_13_5_aug2.jpg,0.5984161
sorghum,SegFormer,1,1,1,13,5,1_13_5_aug3.jpg,0.59393424
sorghum,SegFormer,1,1,1,13,5,1_13_5_aug4.jpg,0.57439125
sorghum,SegFormer,1,1,1,13,5,1_13_5_aug5.jpg,0.5616963
sorghum,SegFormer,1,1,1,15,1,1_15_1.jpg,0.8172354
sorghum,SegFormer,1,1,1,15,10,1_15_10.jpg,0.8112422
sorghum,SegFormer,1,1,1,15,10,1_15_10_aug1.jpg,0.8051159
sorghum,SegFormer,1,1,1,15,10,1_15_10_aug2.jpg,0.8209116
sorghum,SegFormer,1,1,1,15,10,1_15_10_aug3.jpg,0.82918555
sorghum,SegFormer,1,1,1,15,10,1_15_10_aug4.jpg,0.8196179
sorghum,SegFormer,1,1,1,15,10,1_15_10_aug5.jpg,0.8233335
sorghum,SegFormer,1,1,1,15,1,1_15_1_aug1.jpg,0.8622455
sorghum,SegFormer,1,1,1,15,1,1_15_1_aug2.jpg,0.85379624
sorghum,SegFormer,1,1,1,15,1,1_15_1_aug3.jpg,0.851452
sorghum,SegFormer,1,1,1,15,1,1_15_1_aug4.jpg,0.80006325
sorghum,SegFormer,1,1,1,15,1,1_15_1_aug5.jpg,0.8156776
sorghum,SegFormer,1,1,1,15,5,1_15_5.jpg,0.8632405
sorghum,SegFormer,1,1,1,15,5,1_15_5_aug1.jpg,0.8607057
sorghum,SegFormer,1,1,1,15,5,1_15_5_aug2.jpg,0.8616673
sorghum,SegFormer,1,1,1,15,5,1_15_5_aug3.jpg,0.8495481
sorghum,SegFormer,1,1,1,15,5,1_15_5_aug4.jpg,0.8747608
sorghum,SegFormer,1,1,1,15,5,1_15_5_aug5.jpg,0.8498453
sorghum,SegFormer,1,1,1,16,1,1_16_1.jpg,0.949202
sorghum,SegFormer,1,1,1,16,10,1_16_10.jpg,0.8856355
sorghum,SegFormer,1,1,1,16,10,1_16_10_aug1.jpg,0.8763547
sorghum,SegFormer,1,1,1,16,10,1_16_10_aug2.jpg,0.899374
sorghum,SegFormer,1,1,1,16,10,1_16_10_aug3.jpg,0.88262707
sorghum,SegFormer,1,1,1,16,10,1_16_10_aug4.jpg,0.90697294
sorghum,SegFormer,1,1,1,16,10,1_16_10_aug5.jpg,0.89031565
sorghum,SegFormer,1,1,1,16,1,1_16_1_aug1.jpg,0.94271636
sorghum,SegFormer,1,1,1,16,1,1_16_1_aug2.jpg,0.9468812
sorghum,SegFormer,1,1,1,16,1,1_16_1_aug3.jpg,0.9144372
sorghum,SegFormer,1,1,1,16,1,1_16_1_aug4.jpg,0.946743
sorghum,SegFormer,1,1,1,16,1,1_16_1_aug5.jpg,0.9369176
sorghum,SegFormer,1,1,1,16,5,1_16_5.jpg,0.8475366
sorghum,SegFormer,1,1,1,16,5,1_16_5_aug1.jpg,0.8320157
sorghum,SegFormer,1,1,1,16,5,1_16_5_aug2.jpg,0.8540018
sorghum,SegFormer,1,1,1,16,5,1_16_5_aug3.jpg,0.837268
sorghum,SegFormer,1,1,1,16,5,1_16_5_aug4.jpg,0.8460942
sorghum,SegFormer,1,1,1,16,5,1_16_5_aug5.jpg,0.8598826
sorghum,SegFormer,1,1,1,17,1,1_17_1.jpg,0.84077054
sorghum,SegFormer,1,1,1,17,10,1_17_10.jpg,0.8745134
sorghum,SegFormer,1,1,1,17,10,1_17_10_aug1.jpg,0.8365259
sorghum,SegFormer,1,1,1,17,10,1_17_10_aug2.jpg,0.83332586
sorghum,SegFormer,1,1,1,17,10,1_17_10_aug3.jpg,0.799395
sorghum,SegFormer,1,1,1,17,10,1_17_10_aug4.jpg,0.87719756
sorghum,SegFormer,1,1,1,17,10,1_17_10_aug5.jpg,0.87278324
sorghum,SegFormer,1,1,1,17,1,1_17_1_aug1.jpg,0.83134854
sorghum,SegFormer,1,1,1,17,1,1_17_1_aug2.jpg,0.82741743
sorghum,SegFormer,1,1,1,17,1,1_17_1_aug3.jpg,0.87336385
sorghum,SegFormer,1,1,1,17,1,1_17_1_aug4.jpg,0.83278126
sorghum,SegFormer,1,1,1,17,1,1_17_1_aug5.jpg,0.8040678
sorghum,SegFormer,1,1,1,17,5,1_17_5.jpg,0.8317904
sorghum,SegFormer,1,1,1,17,5,1_17_5_aug1.jpg,0.8340952
sorghum,SegFormer,1,1,1,17,5,1_17_5_aug2.jpg,0.85658914
sorghum,SegFormer,1,1,1,17,5,1_17_5_aug3.jpg,0.880787
sorghum,SegFormer,1,1,1,17,5,1_17_5_aug4.jpg,0.85322815
sorghum,SegFormer,1,1,1,17,5,1_17_5_aug5.jpg,0.83458805
sorghum,SegFormer,1,1,1,18,1,1_18_1.jpg,0.7455404
sorghum,SegFormer,1,1,1,18,10,1_18_10.jpg,0.8838263
sorghum,SegFormer,1,1,1,18,10,1_18_10_aug1.jpg,0.8853069
sorghum,SegFormer,1,1,1,18,10,1_18_10_aug2.jpg,0.9098906
sorghum,SegFormer,1,1,1,18,10,1_18_10_aug3.jpg,0.8959406
sorghum,SegFormer,1,1,1,18,10,1_18_10_aug4.jpg,0.87915325
sorghum,SegFormer,1,1,1,18,10,1_18_10_aug5.jpg,0.8897413
sorghum,SegFormer,1,1,1,18,1,1_18_1_aug1.jpg,0.7496389
sorghum,SegFormer,1,1,1,18,1,1_18_1_aug2.jpg,0.73786426
sorghum,SegFormer,1,1,1,18,1,1_18_1_aug3.jpg,0.7341835
sorghum,SegFormer,1,1,1,18,1,1_18_1_aug4.jpg,0.7504079
sorghum,SegFormer,1,1,1,18,1,1_18_1_aug5.jpg,0.58344704
sorghum,SegFormer,1,1,1,18,5,1_18_5.jpg,0.84426254
sorghum,SegFormer,1,1,1,18,5,1_18_5_aug1.jpg,0.8582859
sorghum,SegFormer,1,1,1,18,5,1_18_5_aug2.jpg,0.8542755
sorghum,SegFormer,1,1,1,18,5,1_18_5_aug3.jpg,0.81495124
sorghum,SegFormer,1,1,1,18,5,1_18_5_aug4.jpg,0.8445986
sorghum,SegFormer,1,1,1,18,5,1_18_5_aug5.jpg,0.79427177
sorghum,SegFormer,1,1,1,19,1,1_19_1.jpg,0.87893355
sorghum,SegFormer,1,1,1,19,10,1_19_10.jpg,0.89116544
sorghum,SegFormer,1,1,1,19,10,1_19_10_aug1.jpg,0.9071747
sorghum,SegFormer,1,1,1,19,10,1_19_10_aug2.jpg,0.90234864
sorghum,SegFormer,1,1,1,19,10,1_19_10_aug3.jpg,0.92179906
sorghum,SegFormer,1,1,1,19,10,1_19_10_aug4.jpg,0.890822
sorghum,SegFormer,1,1,1,19,10,1_19_10_aug5.jpg,0.88476413
sorghum,SegFormer,1,1,1,19,1,1_19_1_aug1.jpg,0.8787702
sorghum,SegFormer,1,1,1,19,1,1_19_1_aug2.jpg,0.8921994
sorghum,SegFormer,1,1,1,19,1,1_19_1_aug3.jpg,0.87900764
sorghum,SegFormer,1,1,1,19,1,1_19_1_aug4.jpg,0.87794346
sorghum,SegFormer,1,1,1,19,1,1_19_1_aug5.jpg,0.87698054
sorghum,SegFormer,1,1,1,19,5,1_19_5.jpg,0.9219918
sorghum,SegFormer,1,1,1,19,5,1_19_5_aug1.jpg,0.88994336
sorghum,SegFormer,1,1,1,19,5,1_19_5_aug2.jpg,0.89074594
