"crop","train_date","1","2","3","4","5"
"wheat",1,0.805763819606528,0.736087649462361,0.693126166278193,0.638557431561555,0.280447111143215
"wheat",2,0.774811045191667,0.773542743588056,0.7646946687007,0.671187117428571,0.304138426275908
"wheat",3,0.672110757427375,0.670995087689528,0.833324442155462,0.83376691122605,0.443010499935187
"wheat",4,0.672367371242111,0.662588227547097,0.815445719127451,0.840996625689174,0.540236878173392
"wheat",5,0.431756631496778,0.481983408245792,0.413005254801204,0.593457191440056,0.827072384593275
