crop,collectiondate,genotype,augmented?,modelname,IoU,Precision,Recall,F1
sorghum,5,14,no,U-NET,0.9386753,0.9927932975120324,0.9451151515151515,0.9683677144524895
sorghum,5,15,no,U-NET,0.9131957,0.9858073522568637,0.9253617253617253,0.9546286647703269
sorghum,5,15,no,U-NET,0.913054,0.9435471273704271,0.9658149723385885,0.954551201011378
sorghum,5,15,no,U-NET,0.93054026,0.9696903140786295,0.9584167490774018,0.9640205735358338
sorghum,5,16,no,U-NET,0.958151,0.9677956879548392,0.9897061380629456,0.9786282904351713
sorghum,5,16,no,U-NET,0.9148735,0.9185114843610896,0.9956893778549829,0.9555445789083724
sorghum,5,16,no,U-NET,0.94687676,0.9731432946581071,0.9722843356478758,0.9727136255261531
sorghum,5,17,no,U-NET,0.9215029,0.9701021355617456,0.9484386347131445,0.9591480767465345
sorghum,5,17,no,U-NET,0.95378107,0.9678391703067923,0.9849993500584947,0.9763438643508736
sorghum,5,17,no,U-NET,0.94530016,0.9636222465060102,0.9802825966123512,0.9718810273068724
sorghum,5,18,no,U-NET,0.88428915,0.980886442984792,0.8997937248941483,0.9385917725998698
sorghum,5,18,no,U-NET,0.7450239,0.7682979088104217,0.9609282881337764,0.8538838881745011
sorghum,5,18,no,U-NET,0.8058961,0.8882097474666237,0.8968653565047913,0.8925165669953128
sorghum,5,19,no,U-NET,0.9540699,0.9828919427861693,0.97018112789686,0.9764951736491193
sorghum,5,19,no,U-NET,0.9553184,0.9643001047626722,0.9903442948576473,0.9771486900306227
sorghum,5,19,no,U-NET,0.93399596,0.9381529331767324,0.9952782240876151,0.9658716647308714
sorghum,5,20,no,U-NET,0.92366177,0.982256020278834,0.939335046914509,0.9603161886449821
sorghum,5,20,no,U-NET,0.9027077,0.9956101029461774,0.9063150785163505,0.9488663985504043
sorghum,5,20,no,U-NET,0.8862047,0.8893499686041115,0.9960251941539778,0.9396697194778971
sorghum,5,21,no,U-NET,0.94937736,0.9798463761502776,0.9682849842176462,0.9740313740313741
sorghum,5,21,no,U-NET,0.9457774,0.9859417220477616,0.9587061496946456,0.9721332133213322
sorghum,5,21,no,U-NET,0.96367294,0.9850127551020408,0.9780130866108492,0.9815004413062666
sorghum,5,22,no,U-NET,0.9617508,0.9827860552582092,0.9782295686229339,0.9805025183645784
sorghum,5,22,no,U-NET,0.96551377,0.982996482030765,0.981912767863295,0.9824543260944502
sorghum,5,22,no,U-NET,0.96162367,0.9831757634337149,0.9777123633305299,0.9804364523562101
sorghum,5,23,no,U-NET,0.925816,0.9909403311465167,0.9337192758671442,0.9614791987673343
sorghum,5,23,no,U-NET,0.93862635,0.9626986368187302,0.9740512740590664,0.9683416825905077
sorghum,5,23,no,U-NET,0.9169256,0.9544452456989801,0.9588904988615193,0.9566627084516496
sorghum,5,24,no,U-NET,0.9653186,0.9817778188881695,0.9829294644235221,0.9823533041278459
sorghum,5,24,no,U-NET,0.96023506,0.9753964673630149,0.9840703007387179,0.9797141861275706
sorghum,5,24,no,U-NET,0.9665641,0.9798253819769255,0.9861908797037316,0.9829978258489356
sorghum,5,25,no,U-NET,0.9595941,0.9875341348370394,0.9713602986063873,0.9793804461561458
sorghum,5,25,no,U-NET,0.8849323,0.8960165422826448,0.9862135719144038,0.9389539227895393
sorghum,5,25,no,U-NET,0.9490692,0.9825759305777575,0.9653153254212191,0.9738691533786766
sorghum,5,26,no,U-NET,0.919879,0.9767141785446362,0.9405050855293574,0.9582677049445777
sorghum,5,26,no,U-NET,0.8129498,0.8921366007282748,0.9015639374425023,0.896825494972979
sorghum,5,26,no,U-NET,0.8978131,0.9258575770733826,0.96736325743613,0.9461554461623796
sorghum,5,27,no,U-NET,0.92228,0.9926783084367767,0.9285967329265893,0.9595688427903193
sorghum,5,27,no,U-NET,0.77193743,0.829375477672235,0.917670864667331,0.8712919552095431
sorghum,5,28,no,U-NET,0.89813244,0.9117062176852712,0.983693319982835,0.9463327370304114
sorghum,5,28,no,U-NET,0.88211066,0.9791504732293905,0.8989966835985055,0.9373632145671015
sorghum,5,28,no,U-NET,0.9514305,0.9811954711014484,0.9691012019297806,0.9751108367472923
sorghum,5,29,no,U-NET,0.92115396,0.953273839366289,0.9647124483117279,0.9589590346862352
sorghum,5,29,no,U-NET,0.93170714,0.9731139799687726,0.9563248502994012,0.9646463693161441
sorghum,5,29,no,U-NET,0.88809943,0.9383842311488649,0.9430950520050502,0.9407337441340949
sorghum,5,30,no,U-NET,0.9444291,0.9477001939595456,0.9963586046172893,0.9714204565626442
sorghum,5,30,no,U-NET,0.9451402,0.9493794685012815,0.9952976948097865,0.9717964650648993
sorghum,5,30,no,U-NET,0.9626238,0.9795107243198794,0.9824054982817869,0.9809559757060015
sorghum,5,31,no,U-NET,0.9635102,0.983231170295216,0.9796075953809975,0.9814160381173409
sorghum,5,31,no,U-NET,0.96221066,0.9814071538189115,0.9800766283524904,0.980741439820686
sorghum,5,31,no,U-NET,0.9546849,0.9902773406078411,0.963718049079337,0.9768171939145134
sorghum,5,32,no,U-NET,0.9607975,0.9779512195121951,0.9820711276574899,0.9800068436232097
sorghum,5,32,no,U-NET,0.9417386,0.9586210950127839,0.9816425411538114,0.969995242060188
sorghum,5,32,no,U-NET,0.9563822,0.9813124900809396,0.9741236707365104,0.9777048661896668
sorghum,5,33,no,U-NET,0.95624053,0.9817402945113789,0.9735556499575191,0.9776308422427813
sorghum,5,33,no,U-NET,0.92104465,0.9932192267731175,0.9268728311900388,0.9588997703455375
sorghum,5,33,no,U-NET,0.92836386,0.9454097116843703,0.9809486321590238,0.9628513474355259
sorghum,5,34,no,U-NET,0.9570873,0.9761809045226131,0.9799727589164102,0.9780731566095209
sorghum,5,34,no,U-NET,0.9587355,0.9741565319733229,0.9837567473877086,0.9789331033633115
sorghum,5,34,no,U-NET,0.94939345,0.9754625121713729,0.972621359223301,0.9740398638794361
sorghum,5,35,no,U-NET,0.95991826,0.9676482981412987,0.991746641074856,0.9795492784189199
sorghum,5,35,no,U-NET,0.95626014,0.9759957483244265,0.9792919567471485,0.9776410741748491
sorghum,5,35,no,U-NET,0.9672707,0.9778586936855437,0.9889298048992475,0.9833630894845173
sorghum,5,36,no,U-NET,0.96588576,0.9822490735262059,0.9830450366214742,0.9826468938874696
sorghum,5,36,no,U-NET,0.9686043,0.9829861210065832,0.985119812641019,0.9840518102193946
sorghum,5,36,no,U-NET,0.9417903,0.9929322971633247,0.9481463384840897,0.9700226509411857
sorghum,5,37,no,U-NET,0.95658404,0.99171205921447,0.9642929548910288,0.9778103277698544
sorghum,5,37,no,U-NET,0.95437366,0.9883587931779478,0.965223650896093,0.9766542340102224
sorghum,5,37,no,U-NET,0.9128792,0.9989357347523536,0.913767926011907,0.9544556778848974
sorghum,5,38,no,U-NET,0.96926135,0.9801718308738714,0.9886461655734088,0.9843907602888159
sorghum,5,38,no,U-NET,0.9594404,0.9790231241151487,0.9795778638209462,0.979300415407855
sorghum,5,39,no,U-NET,0.8529821,0.866497912488905,0.9820417287630402,0.920658761068129
sorghum,5,39,no,U-NET,0.8375297,0.9929920364050057,0.8425096525096525,0.9115822454308093
sorghum,5,39,no,U-NET,0.9155488,0.9807330522218618,0.9323178440381117,0.9559128056780639
sorghum,5,40,no,U-NET,0.95173347,0.9776153917306447,0.9729356531344933,0.9752699086463044
sorghum,5,40,no,U-NET,0.89991546,0.994997662459093,0.9040054368602132,0.9473215676674159
sorghum,5,40,no,U-NET,0.95785785,0.9833554670208057,0.9736434561552173,0.9784753626593058
sorghum,5,41,no,U-NET,0.9586716,0.9762951886709473,0.9815183269222266,0.9788997905412854
sorghum,5,41,no,U-NET,0.9508131,0.9778141852686191,0.9717774762550881,0.9747864847391882
sorghum,5,41,no,U-NET,0.96297973,0.97639653815893,0.9859313449634215,0.9811407770988092
sorghum,5,42,no,U-NET,0.94723576,0.9690808217124006,0.9767554333041139,0.9729029927139158
sorghum,5,42,no,U-NET,0.9668284,0.9851100124324168,0.9811668490468237,0.9831344769379482
sorghum,5,42,no,U-NET,0.95335835,0.9714059063209894,0.9808847624249044,0.9761223232725823
sorghum,5,43,no,U-NET,0.93405795,0.9868378434086158,0.94584144723845,0.9659048332708879
sorghum,5,43,no,U-NET,0.9335995,0.9473443223443223,0.9846970529013362,0.9656596118979661
sorghum,5,43,no,U-NET,0.951209,0.9770034586798145,0.9729937706119458,0.974994492178894
sorghum,5,44,no,U-NET,0.88117754,0.9085623961849649,0.9669261255096513,0.9368361441456373
sorghum,5,44,no,U-NET,0.8577796,0.8738698195802479,0.9789857231248711,0.9234460620602445
sorghum,5,44,no,U-NET,0.8116801,0.940381159975257,0.8557145920446017,0.8960523176670362
sorghum,5,45,no,U-NET,0.89372736,0.9957887191434076,0.8971181788827898,0.9438817759092936
sorghum,5,45,no,U-NET,0.9202338,0.996578857338351,0.9231500554587229,0.9584601464177017
sorghum,5,46,no,U-NET,0.91820437,0.9946528555431131,0.9227592655117783,0.9573582312760196
sorghum,5,46,no,U-NET,0.9533433,0.9753792633504286,0.9768506878344887,0.9761144210752997
sorghum,5,46,no,U-NET,0.9535357,0.98435449682043,0.9682095272135184,0.9762152638744294
sorghum,5,47,no,U-NET,0.9469804,0.967242033383915,0.9783580514571861,0.9727682872158793
sorghum,5,47,no,U-NET,0.9309316,0.9585339491009138,0.9699952768041366,0.9642305553839501
sorghum,5,47,no,U-NET,0.93257457,0.9774760634123372,0.9530550560508092,0.9651110981964705
sorghum,5,48,no,U-NET,0.9665648,0.976117624759687,0.9899763827099467,0.9829981593837344
sorghum,5,48,no,U-NET,0.9665731,0.9843398257805618,0.981668749023895,0.9830024729007223
sorghum,5,48,no,U-NET,0.95909506,0.9838964741519478,0.974390647402669,0.9791204894050891
sorghum,5,49,no,U-NET,0.854402,0.9054289231291651,0.9381212067903949,0.92148519342506
sorghum,5,49,no,U-NET,0.7196025,0.7847949632271005,0.8965089265824396,0.8369405368469526
sorghum,5,49,no,U-NET,0.8913568,0.9794326019787147,0.9083593840453861,0.9425580801633904
sorghum,5,50,no,U-NET,0.94303066,0.9738047007242556,0.9675756155394414,0.9706801648549221
sorghum,5,50,no,U-NET,0.9115319,0.9693611734530299,0.9385731747540793,0.9537187638621913
sorghum,5,50,no,U-NET,0.9232157,0.9749821937321937,0.9456168831168831,0.9600750455884416
sorghum,5,51,no,U-NET,0.9606253,0.9854513340150599,0.9744450062048996,0.9799172656051397
sorghum,5,51,no,U-NET,0.9239848,0.9833413167278727,0.9386780470456739,0.9604907465169474
sorghum,5,51,no,U-NET,0.9532086,0.9827252526700595,0.9694526941026729,0.976043854340939
sorghum,5,52,no,U-NET,0.91581124,0.9397485912440399,0.9729390118027196,0.9560558287213635
sorghum,5,52,no,U-NET,0.92511016,0.97552765341502,0.9470897741756267,0.9610983981693364
sorghum,5,52,no,U-NET,0.8891782,0.9247117712222541,0.9585743450153114,0.9413386237861543
sorghum,5,53,no,U-NET,0.9602072,0.9785242951409718,0.9808779314491882,0.9796996996996997
sorghum,5,53,no,U-NET,0.963033,0.9823340321453529,0.980005577244841,0.9811684232567879
sorghum,5,53,no,U-NET,0.9642308,0.979110483284106,0.9844836120257386,0.98178969620878
sorghum,5,54,no,U-NET,0.960075,0.9716312056737588,0.9877633917237878,0.979630888536395
sorghum,5,54,no,U-NET,0.9509522,0.9767801857585139,0.972946453602467,0.9748595505617977
sorghum,5,54,no,U-NET,0.94491893,0.9615741418876032,0.9819995013712292,0.9716794947700809
sorghum,5,55,no,U-NET,0.92739403,0.9710020097616997,0.9538104788167461,0.9623294709053257
sorghum,5,55,no,U-NET,0.9195175,0.9857748810262776,0.931882640586797,0.9580714896184204
sorghum,5,55,no,U-NET,0.88674694,0.8997996549613223,0.9839043388304023,0.9399744200918552
sorghum,5,56,no,U-NET,0.95654744,0.984379550448757,0.9712904911180773,0.9777912190503741
sorghum,5,56,no,U-NET,0.95980006,0.9787234042553191,0.9802532937761189,0.9794877516216949
sorghum,5,56,no,U-NET,0.96082836,0.9855301598212751,0.9745768472571545,0.9800228993284003
sorghum,5,57,no,U-NET,0.96351117,0.9807444408636803,0.982089552238806,0.9814165356552585
sorghum,5,57,no,U-NET,0.94552106,0.9702586965448466,0.9737430825385611,0.9719977668733288
sorghum,5,57,no,U-NET,0.96328825,0.9804016905411976,0.9822017386091128,0.9813008890968647
sorghum,5,58,no,U-NET,0.9644314,0.979459574317385,0.9843399651208314,0.9818937053999361
sorghum,5,58,no,U-NET,0.9651626,0.979008035000631,0.9855588023546351,0.9822724970454162
sorghum,5,58,no,U-NET,0.945378,0.9928721427994508,0.951838014673145,0.9719221608372948
sorghum,5,59,no,U-NET,0.9437622,0.9829778908237136,0.9594423623212623,0.9710675412846254
sorghum,5,59,no,U-NET,0.96383345,0.9818363844393593,0.9813311224198067,0.9815836884097343
sorghum,5,59,no,U-NET,0.9594223,0.9738089634535857,0.9848350901054064,0.9792909911585211
sorghum,5,60,no,U-NET,0.92355657,0.9611239745019009,0.9593962221080865,0.9602593211383855
sorghum,5,60,no,U-NET,0.94553924,0.9929671395659028,0.9519141351518909,0.9720073591960277
sorghum,5,60,no,U-NET,0.93257046,0.9697821703444947,0.9604804230423042,0.9651088845865777
sorghum,5,61,no,U-NET,0.9630997,0.9795566502463054,0.9828550245590189,0.9812030654885815
sorghum,5,61,no,U-NET,0.9642812,0.9912884397595609,0.9725225417717192,0.9818158286416877
sorghum,5,61,no,U-NET,0.9551932,0.9711431292682433,0.9830963956756313,0.9770832059045406
sorghum,5,62,no,U-NET,0.9661979,0.9802081506168508,0.9854224834680382,0.9828084008735033
sorghum,5,62,no,U-NET,0.9651157,0.9814573614038411,0.9830403946962689,0.9822482402294219
sorghum,5,62,no,U-NET,0.96364844,0.9703021124772196,0.9929342544193743,0.9814877320524471
sorghum,5,63,no,U-NET,0.93922913,0.9556824124106676,0.9819997313392738,0.9686623528632318
sorghum,5,63,no,U-NET,0.95046306,0.9825640124730994,0.966768938248131,0.9746024831191461
sorghum,5,63,no,U-NET,0.96685624,0.9816533697575514,0.9846489179511132,0.9831488620818306
sorghum,5,64,no,U-NET,0.926733,0.9813616360341704,0.9433365326508123,0.961973464800986
sorghum,5,64,no,U-NET,0.9542496,0.9819817326321616,0.9712557146376851,0.976589273180198
sorghum,5,64,no,U-NET,0.9448006,0.9649960046168872,0.9783293577568748,0.9716169404402727
sorghum,5,65,no,U-NET,0.88983345,0.9192621612797911,0.9652725402811108,0.9417056856187291
sorghum,5,65,no,U-NET,0.8519999,0.9481051817478732,0.8936759613632221,0.9200863120367765
sorghum,5,65,no,U-NET,0.7668816,0.8967900717390166,0.8411178232896224,0.8680622433980435
sorghum,5,66,no,U-NET,0.93948877,0.9932902662047873,0.945489112675638,0.9688004139652391
sorghum,5,66,no,U-NET,0.9261801,0.9862108406939061,0.9383313180169287,0.9616754964835641
sorghum,5,66,no,U-NET,0.96381426,0.9731681890389198,0.9901257639274711,0.9815737425831811
sorghum,5,67,no,U-NET,0.93455195,0.9562539339987411,0.9762915700810172,0.9661688717278973
sorghum,5,67,no,U-NET,0.94357055,0.9795352803240247,0.962545561188152,0.9709661059927309
sorghum,5,67,no,U-NET,0.9406803,0.9674552553932049,0.9714199545841612,0.9694335513911142
sorghum,5,68,no,U-NET,0.8824001,0.9107005616316879,0.9659810622687652,0.9375266264986915
sorghum,5,68,no,U-NET,0.8552955,0.8728085721296726,0.9770778011781582,0.9220046082949309
sorghum,5,68,no,U-NET,0.8695835,0.9144771150066188,0.9465620328849028,0.9302429967559627
sorghum,5,69,no,U-NET,0.95404303,0.9809897507018909,0.9720136747553292,0.9764810855401606
sorghum,5,69,no,U-NET,0.9613594,0.9734693877551021,0.9872252355124179,0.9802990574728935
sorghum,5,69,no,U-NET,0.95031077,0.9826367929552959,0.9665409332215703,0.9745224051412976
sorghum,5,70,no,U-NET,0.7504823,0.7539366672434678,0.9939319280956291,0.8574577371932379
sorghum,5,70,no,U-NET,0.9665483,0.9810912864266567,0.9848953962788275,0.9829896609484202
sorghum,5,70,no,U-NET,0.94853836,0.9864503909475013,0.9610598533238703,0.9735896083976417
sorghum,5,71,no,U-NET,0.9613003,0.9786065612912468,0.9819357930043124,0.9802683504340963
sorghum,5,71,no,U-NET,0.94619834,0.96172744593375,0.9832211324881249,0.9723555255153769
sorghum,5,71,no,U-NET,0.96223134,0.9837012232624889,0.9778208002173765,0.9807521973155277
sorghum,5,72,no,U-NET,0.8893245,0.9537970515223669,0.929361240003949,0.9414206065454909
sorghum,5,72,no,U-NET,0.9399563,0.9866827381068103,0.9520343656793412,0.9690489374295915
sorghum,5,72,no,U-NET,0.93148655,0.9449878291657446,0.9848935630434281,0.9645281143773504
sorghum,5,73,no,U-NET,0.9594992,0.9757519505757462,0.982936449963477,0.9793310238421007
sorghum,5,73,no,U-NET,0.95891917,0.9685530910438735,0.9897336735507535,0.9790288390436283
sorghum,5,73,no,U-NET,0.970601,0.9838868068220534,0.9862785278045645,0.98508121557493
sorghum,5,74,no,U-NET,0.94086957,0.9569683981358642,0.9824340841627379,0.9695340501792115
sorghum,5,74,no,U-NET,0.9697705,0.9826011614837018,0.9867140102525513,0.984653291094685
sorghum,5,74,no,U-NET,0.8904186,0.9664341042685272,0.9188342212472579,0.9420332539023802
sorghum,5,75,no,U-NET,0.94941646,0.9796493539767944,0.9685181834629998,0.9740519688478055
sorghum,5,75,no,U-NET,0.9532376,0.983698914800277,0.9685368736928253,0.9760590162432129
sorghum,5,75,no,U-NET,0.9620777,0.9714689265536723,0.9900518201010812,0.9806723487848927
sorghum,5,76,no,U-NET,0.8780672,0.9644056920696032,0.907476469543598,0.9350753915971307
sorghum,5,76,no,U-NET,0.918554,0.9834652535551381,0.9329621380846325,0.9575482480488522
sorghum,5,76,no,U-NET,0.7896639,0.8340570629207589,0.9368534764960063,0.8824717472749418
sorghum,5,77,no,U-NET,0.79128003,0.7969367786253445,0.9911093451213152,0.8834799933587913
sorghum,5,77,no,U-NET,0.85454017,0.9424147053457398,0.9016189561878164,0.9215655664585192
sorghum,5,77,no,U-NET,0.8995985,0.945215631502437,0.949084144247281,0.9471459377633064
sorghum,5,78,no,U-NET,0.9653103,0.9819102210972978,0.9827881677967365,0.9823489982870336
sorghum,5,78,no,U-NET,0.95065534,0.978142566678627,0.9712885985748219,0.9747035337584172
sorghum,5,78,no,U-NET,0.9529837,0.9739044666760603,0.9779557416944932,0.9759258997783206
sorghum,5,79,no,U-NET,0.9352494,0.9576043585021485,0.9756469392541631,0.9665414552917941
sorghum,5,79,no,U-NET,0.8880022,0.9873030442098822,0.8982602644398051,0.9406792012826118
sorghum,5,79,no,U-NET,0.9478614,0.9878547973550448,0.9590375125551334,0.9732328827830711
sorghum,5,80,no,U-NET,0.9573227,0.9812525288854921,0.9751586095969976,0.9781960784313726
sorghum,5,80,no,U-NET,0.96588904,0.9768014888987916,0.9885661228279613,0.9826485944834134
sorghum,5,80,no,U-NET,0.9615136,0.9809652655424113,0.9797938533090315,0.980379209508537
sorghum,1,10,no,SegFormer,0.88161457,0.8846430674605771,0.9961318843249217,0.9370830517578971
sorghum,1,10,no,SegFormer,0.9490401,0.9794668587896254,0.9683048433048433,0.9738538681948424
sorghum,1,10,no,SegFormer,0.9438585,0.9637135881743085,0.9786381389030395,0.9711185252586526
sorghum,1,11,no,SegFormer,0.8976502,0.9147098187127388,0.9796460868885356,0.9460649837666424
sorghum,1,11,no,SegFormer,0.892225,0.9126139049966662,0.9755718266053263,0.943043260397528
sorghum,1,11,no,SegFormer,0.7961888,0.9969738077846186,0.798117620850969,0.8865312939793694
sorghum,1,12,no,SegFormer,0.95251983,0.9595312757880838,0.9923869998634439,0.9756826153355598
sorghum,1,12,no,SegFormer,0.9271388,0.938384147898473,0.9872394154309048,0.9621920247165711
sorghum,1,12,no,SegFormer,0.96155375,0.9753658209155591,0.9854866056290268,0.9804000944573761
sorghum,1,13,no,SegFormer,0.8776707,0.8800056006720807,0.9969860406091371,0.9348505131637662
sorghum,1,13,no,SegFormer,0.9580154,0.9667728720983159,0.9906331377045358,0.9785575797132052
sorghum,1,13,no,SegFormer,0.9520912,0.9919398849754418,0.9595143344432714,0.9754577166800834
sorghum,1,15,no,SegFormer,0.78972626,0.9931336022415863,0.7940618922179276,0.8825106708985444
sorghum,1,15,no,SegFormer,0.8521958,0.9395522388059702,0.9016299521613338,0.9202005584060576
sorghum,1,15,no,SegFormer,0.8421841,0.9859183084201408,0.8524379236840589,0.9143322072999918
sorghum,1,16,no,SegFormer,0.9621621,0.9741211583142863,0.9874011526605013,0.9807162010535725
sorghum,1,16,no,SegFormer,0.9508225,0.9567575711918035,0.9935181046043808,0.9747913902564721
sorghum,1,16,no,SegFormer,0.8882183,0.8912713073163888,0.9961582688689107,0.9408004344016487
sorghum,1,17,no,SegFormer,0.769985,0.7699850370889179,1.0,0.8700469449790457
sorghum,1,17,no,SegFormer,0.9454457,0.9571254314707638,0.9872573952616784,0.971957936905358
sorghum,1,17,no,SegFormer,0.8264752,0.8275430680885972,0.9984411342604048,0.9049947294054321
sorghum,1,18,no,SegFormer,0.71953166,0.9936869062862929,0.7228359760852613,0.8368925951470312
sorghum,1,18,no,SegFormer,0.9326144,0.9430051813471503,0.9883229813664596,0.9651323998336337
sorghum,1,18,no,SegFormer,0.8951134,0.9399986214502344,0.9493560737904629,0.944654175180965
sorghum,1,19,no,SegFormer,0.8519749,0.8600271002710027,0.9891300112985546,0.9200717560294998
sorghum,1,19,no,SegFormer,0.8432571,0.8432794347262286,0.999968618590347,0.9149641795758977
sorghum,1,19,no,SegFormer,0.9555918,0.9920341215580506,0.9629810034096444,0.9772916859764575
sorghum,1,1,no,SegFormer,0.8095072,0.8855493535613759,0.9040962447031319,0.8947266943025162
sorghum,1,1,no,SegFormer,0.9016566,0.9656693074891675,0.9315163356664111,0.9482854121556976
sorghum,1,1,no,SegFormer,0.7365603,0.9932725525338321,0.7402532037632119,0.8482979690983506
sorghum,1,20,no,SegFormer,0.9311714,0.9544061302681992,0.9745219815149885,0.9643591666868301
sorghum,1,20,no,SegFormer,0.84678537,0.9975729900762261,0.8485335046028688,0.9170371349716571
sorghum,1,20,no,SegFormer,0.94308394,0.9701293671082191,0.9712880809083576,0.9707083782254502
sorghum,1,21,no,SegFormer,0.9559348,0.9908076545065618,0.9644887163036749,0.9774710545827867
sorghum,1,21,no,SegFormer,0.92698544,0.9292780467270049,0.9973456824984469,0.962109449483806
sorghum,1,21,no,SegFormer,0.94867235,0.9516613809257302,0.9967001715042442,0.9736602124997349
sorghum,1,22,no,SegFormer,0.92591816,0.9347457627118644,0.9899035225487997,0.9615342704587556
sorghum,1,22,no,SegFormer,0.94817,0.9834910695225219,0.9635051761999373,0.973395545382516
sorghum,1,22,no,SegFormer,0.9355806,0.9926601612218923,0.9420978457821623,0.9667183142237372
sorghum,1,23,no,SegFormer,0.90306205,0.9263621794871795,0.972902465707313,0.9490621023683454
sorghum,1,23,no,SegFormer,0.83871853,0.9881963810882677,0.8472060050041701,0.9122859537779907
sorghum,1,23,no,SegFormer,0.8025283,0.9694576092680358,0.8233452593917711,0.890447400241838
sorghum,1,24,no,SegFormer,0.93389416,0.9621551350570562,0.9695073138781748,0.9658172327545583
sorghum,1,24,no,SegFormer,0.94599146,0.9586743660557369,0.9862079652874632,0.9722462697968122
sorghum,1,24,no,SegFormer,0.94722897,0.9835689721054642,0.9624588692790906,0.9728994217031409
sorghum,1,26,no,SegFormer,0.86556196,0.9171906049451086,0.938938171146535,0.9279369839988135
sorghum,1,26,no,SegFormer,0.83501846,0.8643913538111491,0.9608963982193444,0.910092710154996
sorghum,1,26,no,SegFormer,0.8834277,0.9231224286751458,0.9535846226493708,0.9381062986746823
sorghum,1,27,no,SegFormer,0.9128273,0.9183061020340113,0.9935064935064936,0.9544273089585861
sorghum,1,27,no,SegFormer,0.91872483,0.9502290712203249,0.9651695692025665,0.9576410507537865
sorghum,1,27,no,SegFormer,0.83089364,1.0,0.8308936606481745,0.907637268626536
sorghum,1,28,no,SegFormer,0.91471505,0.9446898045914753,0.9664748508098892,0.9554581656517983
sorghum,1,28,no,SegFormer,0.9313555,0.953133892559325,0.976054125278735,0.9644578539504488
sorghum,1,28,no,SegFormer,0.93812996,0.9657013012068855,0.9704653166738475,0.9680774479149878
sorghum,1,29,no,SegFormer,0.8430966,0.9468653242732166,0.884965720833576,0.9148696944143276
sorghum,1,29,no,SegFormer,0.9077608,0.9423556227765588,0.9611306652761482,0.9516505501833945
sorghum,1,29,no,SegFormer,0.8725492,0.8908650268114421,0.9769797421731123,0.9319372772914649
sorghum,1,2,no,SegFormer,0.94698864,0.9819923180525765,0.9637244823028345,0.9727726441666255
sorghum,1,2,no,SegFormer,0.9466909,0.9785539215686274,0.9667488217235266,0.972615551930397
sorghum,1,2,no,SegFormer,0.94922614,0.9848782228566331,0.9632651280485145,0.9739517854385848
sorghum,1,30,no,SegFormer,0.9535193,0.9683300004650514,0.9842125165437701,0.9762066621346023
sorghum,1,30,no,SegFormer,0.8686094,0.9969270580624292,0.8709413061293696,0.9296853790232572
sorghum,1,30,no,SegFormer,0.94426906,0.9596730613347744,0.9832854621587016,0.9713357832663875
sorghum,1,31,no,SegFormer,0.9434983,0.9664262621238497,0.9754715627913648,0.9709278460906966
sorghum,1,31,no,SegFormer,0.9398341,0.9604886317143024,0.9776310309953001,0.9689840202842148
sorghum,1,31,no,SegFormer,0.9420021,0.9675628650731182,0.9727208362833701,0.970134994807892
sorghum,1,32,no,SegFormer,0.9113636,0.918339436184762,0.9917339622192048,0.9536266077216451
sorghum,1,33,no,SegFormer,0.9278165,0.9991919285203057,0.9285131945934348,0.96255685419748
sorghum,1,33,no,SegFormer,0.9014592,0.999628627513396,0.9017612149830898,0.9481762293363303
sorghum,1,33,no,SegFormer,0.8815504,0.9447690474114124,0.9294497826584306,0.9370468076518329
sorghum,1,34,no,SegFormer,0.9211936,0.9979692486219901,0.9229236135065731,0.9589804858622063
sorghum,1,34,no,SegFormer,0.9080652,0.9987743220468822,0.9090782317668387,0.9518177836180465
sorghum,1,34,no,SegFormer,0.9511251,0.9807884231536926,0.9691814595660749,0.9749503968253969
sorghum,1,35,no,SegFormer,0.9608541,0.9813688008184804,0.9787074081035362,0.9800362976406534
sorghum,1,35,no,SegFormer,0.91809815,0.993382437564737,0.923747859589041,0.9573005046303998
sorghum,1,35,no,SegFormer,0.9318549,0.9992754560745245,0.9324849684881559,0.9647255739588798
sorghum,1,36,no,SegFormer,0.8451759,0.9159457438855068,0.9162393162393162,0.9160925065427549
sorghum,1,36,no,SegFormer,0.960547,0.9780574738249054,0.9817023179548334,0.9798765064722511
sorghum,1,36,no,SegFormer,0.8093458,0.8429591174561972,0.9530447542186353,0.8946280991735537
sorghum,1,38,no,SegFormer,0.9499872,0.970880153906694,0.9778492161352828,0.974352223611751
sorghum,1,38,no,SegFormer,0.96007884,0.9731413458712901,0.9862116203579618,0.9796328891123963
sorghum,1,38,no,SegFormer,0.9524704,0.9614290230793551,0.9903118130749817,0.9756567074393423
sorghum,1,39,no,SegFormer,0.8512646,0.9024928092042186,0.9374875506274484,0.9196573959486746
sorghum,1,39,no,SegFormer,0.87026453,0.9029045366731064,0.9601175928877554,0.9306325637284353
sorghum,1,39,no,SegFormer,0.74042886,0.9964795188675786,0.7423708439198973,0.8508579659318637
sorghum,1,3,no,SegFormer,0.94053745,0.9684168969601263,0.970300293371131,0.969357680338531
sorghum,1,3,no,SegFormer,0.0,0.0,0.0,0.0
sorghum,1,3,no,SegFormer,0.91875345,0.923041261010663,0.9949693496801706,0.9576566032290648
sorghum,1,40,no,SegFormer,0.9109757,0.9437303252885625,0.9632989138620655,0.9534142200505197
