"crop","train_date","1","2","3","4","5","6"
"corn",1,0.595655206731762,0.588552940743531,0.234039797793006,0.2403211014685,0.316976952449075,0.303066918179901
"corn",2,0.553553822089571,0.666059976085755,0.19468747439608,0.260903959686688,0.231047876573386,0.254443454957476
"corn",3,0.452874177015905,0.612722622394277,0.820434485880503,0.831841720757576,0.630422643269507,0.397663409830968
"corn",4,0.422548189460873,0.57825564245717,0.7682954490587,0.828392949729437,0.66428578065152,0.412946109841021
"corn",5,0.335379560963968,0.505170014052225,0.714472314601069,0.754380298561985,0.826552467294549,0.711522268662763
"corn",6,0.26524749953363,0.362568846290057,0.580277914889486,0.6475792562079,0.793231361344444,0.801731180580645
